,motion_id,emotion,emotion_en,talkbacks
3044,0,כעס,anger,אני לא רואה או מרגיש צורך להגיב לאף אחת מהשאלות המגוחכות שלך בנוגע לשום דבר
3045,1,פחד,fear,"ראיתי ששום דבר על שולחן האוכל לא זז, אני חושב שאני מתחיל להרגיש בטוח לצאת שוב"
3046,0,כעס,anger,אני מרגיש קצת מאוכזב לגבי גברים כאוכלוסייה כולה
3047,2,שמחה,joy,התכוונתי להרגיש געגוע
3048,1,פחד,fear,אני מנסה לזכור את הציטוט הזה כשאני מרגיש שאני פוגע בקיר במרתון או אפילו בריצת אימון ואני יודע שהגיע הזמן למצוא את השיר המושלם הזה שמתדלק
3049,0,כעס,anger,אני מרגיש שאין הרבה בשר אבל הפרספקטיבה של יושידה הולכת וגדלה טראגית
3050,0,כעס,anger,"טיפלתי לא נכון בדברים לצד השאר ואני מרגיש חרטה על זה כרגע, בניגוד לתגובה הראשונית שלי של לא לרצות להיות אכפת כי אולי איפשהו עמוק בתוכי אני מקווה שהדברים עשויים להיות כמו פעם"
3051,3,אהבה,love,למעשה התחלתי להרגיש די עצבני לגבי המצב ונמנעתי מהרבה שיחות טלפון כי באמת פשוט לא רציתי לדבר עם אף אחד על איחור
3052,1,פחד,fear,התחלתי להרגיש שיש לי תרומות ותובנות חשובות לתרום ברשת של אנשי מקצוע
3053,3,אהבה,love,אני מניח שהרגשתי נסער לאחרונה
3054,4,עצב,sadness,אני שוכב במיטה מרגיש מאוד חרד ויש לי קשר בבטן
3055,0,כעס,anger,אני מרגיש ביטחון נמוך לפעמים
3056,0,כעס,anger,אני יודע שכל תינוק הוא שונה אבל אני מרגיש כאילו אני כבר מותש משחק המילים שלי התכוון לשקית הטריקים שלי
3057,0,כעס,anger,אני מרגיש מיואש כשלהיות פיטר וארוול לא מספיק טוב אני לובשת פרסונה של מישהו שנותן לי השראה בין אם הוא אמיתי או דמיוני
3058,2,שמחה,joy,"יש לי הרגשה שאולי אתה חושב שזה עניין של משיכה מצידו כל עוד אתה נאמן לבעל ולחבר שלך, לא אמורות להיות בעיות"
3059,1,פחד,fear,אני מרגיש להוט לספר להורים שלי
3060,1,פחד,fear,הרגשתי מאוד להוט לצאת מאתר המחנה לפני שהם הבינו שקיבלתי את המתנה הטובה ביותר מכל הלינה החינמית והשירותים בחינם
3061,0,כעס,anger,אני עדיין מרגיש אשם על היותי נוצרי עם דיכאון
3062,4,עצב,sadness,"אני לא אוהב את הרעיון שנשים בתעשיית הבידור, במיוחד במוזיקת פופ עשויות להרגיש לחוצות להפוך את עצמן לטארטלטים היפר-מיניים, אבל יש לי הרגשה שריהאנה לא פרובוקטיבית כי היא מרגישה שהיא חייבת"
3063,0,כעס,anger,אני גם לא מרגיש שאיבדתי יותר מדי כושר במהלך שלושת השבועות שלי
3064,3,אהבה,love,אני מרגיש ממש מר
3065,0,כעס,anger,אני לא מרגיש כל כך מותש כל הזמן
3066,1,פחד,fear,אני עובר את זה די מהר אבל זה פשוט גורם לי להרגיש שלא מכבדים אותי
3067,2,שמחה,joy,אני לא מרגיש כבוד אני לא מרגיש הערצה ואני לא מרגיש טון רומנטי לחלוטין
3068,1,פחד,fear,אני מרגיש שאנחנו חייבים זה לזה להיות אינטליגנטיים לגבי ההחלטות המיניות שלנו
3069,1,פחד,fear,אני עדיין מרגיש אמיץ כשאני נכנס למסוף הבושם הסעודי ב-dulles שממנו הטיסה שלי תצא בעוד שעה
3070,3,אהבה,love,"חבר שאיתו נפרדתי הגיע לבית של חברים שבו ביקרתי עם חבר זכר בעימות בחדר אחר, הוא ניסה לברר אם חבר שלי מגורה אותי כשמיששתי את החלקים שלי"
3071,1,פחד,fear,אני אוהב נותן לי הרגשה נהדרת של הישג מרוצה
3072,4,עצב,sadness,יש לי מאז יולי סנט אני מרגיש מזועזע בידיעה שאהיה חסר בית בעוד חודשיים וככל שקרוב לבית שיש לי נעלם
3073,0,כעס,anger,אני יכול לחיות את הערכים שלי במקום פשוט להימחץ על ידי חוב להרגיש דחוי ולהרגיש ריק
3074,1,פחד,fear,אני מרגיש תודה לכולם על המחשבות והתפילות המדהימות
3075,1,פחד,fear,הייתה לי קריירה די ממוצעת כי החלטתי לעבוד פחות כדי להרוויח פחות אין רולקס בשום מקום לראות אבל הצלחתי לכתוב ואפילו לפרסם כמה מאוספי הסיפורים הקצרים והרומנים שיש לי בראש ובטיוטות שלי היום אני ארגיש מוּצלָח
3076,4,עצב,sadness,"אני מרגישה תזזית לגבי הזמן כאילו כל הקיץ היה כוס חול ענקית ואם אני לא ערני, כל החול יברח החוצה בשששש, ויש לי שטות להראות את זה"
3077,3,אהבה,love,אני מרגיש פגוע ועצוב כי הם לא יודעים את הבורות שלהם
3078,4,עצב,sadness,אני מרגיש קצת חושש להתחיל
3079,1,פחד,fear,שמרתי את המחשב הנייד שלי קרוב בחיפוש אחר משרות שאוכל לבנות מהן קריירה ומחפש את כל המתכונים החשובים לחג המולד כדי לגרום לשנה הזו להרגיש קצת יותר מיוחדת
3080,0,כעס,anger,אני בסך הכל גבר שירגיש מושפל בכל פעם שאני מאוים ממך
3081,0,כעס,anger,אני כבר לא מרגיש כמו ילדה שמנה עצובה ועצובה שלא יכולה לאכול נאצ'וס כל יום
3082,4,עצב,sadness,אני אם אני חוזר לאכסניה להפסקה אני מרגיש חרד לצאת החוצה ולראות עוד ועוד לוקחים הכל פנימה
3083,0,כעס,anger,אני מרגיש שאנשים מתביישים בי
3084,0,כעס,anger,פגעתי בנקודה מסוימת באמצע ומשהו התגלה שגרם לי להרגיש כל כך הרוס עד שנאלצתי להניח את הספר וללכת לזמן מה
3085,1,פחד,fear,אני מרגיש שהרווחתי יותר מהעתיד היצירתי של השנה שעברה אבל האם זה יכול להיות בחלקו שהמידע שלמדתי בשנה שעברה כבר מימשתי הלכה למעשה ולכן המפגשים של השנה היו מה שכבר עשיתי במקום לתת לי השראה להתחיל
3086,5,הפתעה,surprise,אני מרים את הקלפים אני מרגיש רעד עולה על עמוד השדרה שלי ואני פשוט מרגיש כל כך סקרן
3087,4,עצב,sadness,אני יודע בדיוק איך אתה מרגיש כל כאב כאב בבטן אני נבהל במקרה שזה שוב
3088,4,עצב,sadness,"אני מתפרנס ולעתים קרובות יותר מאשר לא, גם אני וגם אשתי שהיא גם משתמשת אובונטו הרגשנו קצת חוסר ודאות לגבי הלינוקס היא הפלטפורמה שבה אנחנו רוצים להמשיך לעבוד"
3089,1,פחד,fear,"אני לא משוכנע שהכל עושה זאת מכיוון שהדיבור אף פעם לא מרגיש כנה בביצועו ואולי הנושאים בחיים נראים גדולים עד אי פעם, אבל מה הטעם כשזה כבר מרגיש כמו בור חסר רגשות של תשומת לב עצמית."
3090,0,כעס,anger,אני מרגיש את זה כואב לי בחזה
3091,1,פחד,fear,אני מרגיש מרוצה מהכל
3092,4,עצב,sadness,אני פשוט מרגיש בושה בכל פעם שאני מדבר איתך
3093,0,כעס,anger,אני מרגיש מלוכלך כמו זין
3094,4,עצב,sadness,"החלטתי שמכיוון שהדברים סוף סוף מתחילים ללכת טוב אבל עדיין הרגשתי קצת לא בטוח, אני נותן לעצמי עוד קצת זמן לתת לאימון להתאחד"
3095,0,כעס,anger,אני חושב שזה יעזור למישהו שם שמרגיש חסר תקווה ובודד
3096,3,אהבה,love,התחלתי להרגיש נסער כי רציתי לקנות ליוואן קצת אוכל ותרופות לפני שעזבתי
3097,1,פחד,fear,אני מרגיש רגוע יותר
3098,3,אהבה,love,"אני לא עושה את הדברים האלה כדי לענות אותך, אני מרגיש שאני מעונה את עצמי כרגע"
3099,1,פחד,fear,אני מאוד מרגיש שבשלב זה של חיי אני כבר לא משתוקק ללכת בדרך הזו שאני נמצא בה ולמען האמת אין לי שמץ של מושג לאן אני הולך עם החיים שלי מכאן
3100,2,שמחה,joy,אני מאמין לחלוטין ומרגיש נלהב לחיות באומץ ומחוץ לאזור הנוחות שלי אני חוזר לעתים קרובות לדרכי הנוחות שלי
3101,2,שמחה,joy,אני מרגישה מאוד רומנטית עכשיו כל מה שנותר לי לנסות זה שקד בארי מאותו טווח
3102,1,פחד,fear,הרגשתי ממש יצירתי וניסיתי דברים חדשים
3103,1,פחד,fear,"אני לוחץ על play וכן, אני רואה את הסרט שלי בערך חמש פעמים ברציפות שם אני מרגיש מרוצה ואני לא יכול לחכות לחלוק את מה שהכנתי עם החברים שלי"
3104,1,פחד,fear,לפעמים אני מרגיש כמו מעיל אדום אומנותי
3105,0,כעס,anger,"סיימתי את הקולג', זוג ילדים עבדו עליהם והרגישו מיואש לחלוטין בגלל מצלמה שלא הייתה לה את הפונקציות שרציתי ואז הרגשתי שאני פשוט לא יכול לעשות עבודה הגונה לצלם תמונות החלטתי לנסות שוב"
3106,0,כעס,anger,אני מרגיש כל כך סחוט רגשית אני ממש ממש שונא להרגיש ככה ואני שונא לשמור דברים מאנשים שאני אוהב ואני שונא להעמיד פנים שהכל נורמלי אני רוצה שזה יהיה נורמלי ואני שונא שהאושר שלי מגיע ממישהו אחר ואני כל כך עייף אני באמת צריך הפסקה
3107,2,שמחה,joy,"לא התכוונתי לעשות פוסט מה שאני אוהב את יום רביעי כי לא הרגשתי שאני אוהב משהו אבל כשאחותי הצעירה שולחת לי הודעה אמש, לפעמים אושר הוא בחירה אז הנה זה"
